classificacao,marca,plataforma,preco,qtd_classificacao,titulo,url
"4,3 de 5 estrelas",Genérico,Amazon,"86,90",28,Calça Jeans Feminina Branca Skinny Cintura Alta Com Lycra Levanta Bumbum Casual Para Calças,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNTExMzU3NTU1NTczODk6MTcyODE0MzUwMTpzcF9idGZfYnJvd3NlOjMwMDE1NzA3Njg3NDAwMjo6MDo6&url=%2FFeminina-Branca-Skinny-Cintura-Levanta%2Fdp%2FB0CVXYSZL2%2Fref%3Dsr_1_106_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ej-YTzgeE-X_Mvsg0aXsYZ5yEL0RHgmVBtXh8d4p7y2QD_VXvFjU5z4AYs0PInCrU0O-hdYj0jR0lKtWU5jz7NFKssoTow7RdZJ7hT-BDaLfH3Pi6_F3bZSEXh4EHmPjS5yH255K3BvG5_qZeVnQ1fVYUgJ_c65zcqmC0kr_tCCXtH4S7eeMOAVMtU-Qz-pOGNv95VcS0FoKpAWrHyRBBmS_6Lc7kPdz-GwuzZ4qk8BdZMMkaRT9Y7fdVwLyp-Zx9i-pgjkGU5NtSmGGVStymnWt2jLLFteockCd3FO3zs.bCtYUGKKVUYUv3v1_HUtUsz-9IK3c64ACaaNhw4rcjs%26dib_tag%3Dse%26qid%3D1728143500%26s%3Dapparel%26sr%3D1-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"4,4 de 5 estrelas",Genérico,Amazon,"103,90",149,Calça Jeans Feminina Cargo Jogger Cintura Alta Com Bolso Moda Casual Premium,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNTExMzU3NTU1NTczODk6MTcyODE0MzUwMTpzcF9idGZfYnJvd3NlOjMwMDM1OTU4MzI2NDkwMjo6MDo6&url=%2FFeminina-Jogger-Cintura-Casual-Premium%2Fdp%2FB0D7MJ18TC%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ej-YTzgeE-X_Mvsg0aXsYZ5yEL0RHgmVBtXh8d4p7y2QD_VXvFjU5z4AYs0PInCrU0O-hdYj0jR0lKtWU5jz7NFKssoTow7RdZJ7hT-BDaLfH3Pi6_F3bZSEXh4EHmPjS5yH255K3BvG5_qZeVnQ1fVYUgJ_c65zcqmC0kr_tCCXtH4S7eeMOAVMtU-Qz-pOGNv95VcS0FoKpAWrHyRBBmS_6Lc7kPdz-GwuzZ4qk8BdZMMkaRT9Y7fdVwLyp-Zx9i-pgjkGU5NtSmGGVStymnWt2jLLFteockCd3FO3zs.bCtYUGKKVUYUv3v1_HUtUsz-9IK3c64ACaaNhw4rcjs%26dib_tag%3Dse%26qid%3D1728143500%26s%3Dapparel%26sr%3D1-107-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"4,5 de 5 estrelas",Sawary,Amazon,"128,00",2,"Jeans Calça Boot Cut Feminina, Preta, 48",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozNTExMzU3NTU1NTczODk6MTcyODE0MzUwMTpzcF9idGZfYnJvd3NlOjIwMDE3MzU1MDAyMTI5ODo6MDo6&url=%2FSawary-Jeans-Cal%25C3%25A7a-Feminina-Preta%2Fdp%2FB09TWX3D1L%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ej-YTzgeE-X_Mvsg0aXsYZ5yEL0RHgmVBtXh8d4p7y2QD_VXvFjU5z4AYs0PInCrU0O-hdYj0jR0lKtWU5jz7NFKssoTow7RdZJ7hT-BDaLfH3Pi6_F3bZSEXh4EHmPjS5yH255K3BvG5_qZeVnQ1fVYUgJ_c65zcqmC0kr_tCCXtH4S7eeMOAVMtU-Qz-pOGNv95VcS0FoKpAWrHyRBBmS_6Lc7kPdz-GwuzZ4qk8BdZMMkaRT9Y7fdVwLyp-Zx9i-pgjkGU5NtSmGGVStymnWt2jLLFteockCd3FO3zs.bCtYUGKKVUYUv3v1_HUtUsz-9IK3c64ACaaNhw4rcjs%26dib_tag%3Dse%26qid%3D1728143500%26s%3Dapparel%26sr%3D1-108-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,URL não disponível
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,https://www.amazon.com.br/gp/help/customer/display.html?nodeId=201366230
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,URL não disponível
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,URL não disponível
0,Macaw,Amazon,"128,00",0,Calça Jeans Feminina Skinny Cintura Alta Elastano,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYXRmX2Jyb3dzZTozMDAzNzIzMTM5MTI1MDI6OjA6Og&url=%2FFeminina-Cintura-Elastano-Num%25C3%25A9rico-Regular%2Fdp%2FB0D8R3YVNF%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-97-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
"3,5 de 5 estrelas",Sawary,Amazon,"139,00",3,Calça Jeans Feminina Flare Sawary Bootcut Boca de Sino Lycra Elastano Original Moda Feminina,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYXRmX2Jyb3dzZTozMDAxMjUzNzk4NDY2MDI6OjA6Og&url=%2FFeminina-Sawary-Bootcut-Elastano-Original%2Fdp%2FB0CT243G5S%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-98-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
0,Pthirillo,Amazon,"54,99",0,Calça feminina skinny jeans em tom escuro - Jeans Escuro ref 3542VF,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYXRmX2Jyb3dzZTozMDA0NDM2NDY0MDQ2MDI6OjA6Og&url=%2FCal%25C3%25A7a-feminina-skinny-jeans-escuro%2Fdp%2FB0CK34ZVVM%2Fref%3Dsr_1_99_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
"4,6 de 5 estrelas",Sawary,Amazon,"139,00",13,Calça Jeans Feminina Sawary Boca de Sino Flare Boot Cut Lycra Elastano Confortável Moda Feminina Roupas Femininas,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYXRmX2Jyb3dzZTozMDAwMzAyNTMxNjUxMDI6OjA6Og&url=%2FFeminina-Sawary-Confort%25C3%25A1vel-Femininas-numeric_44%2Fdp%2FB0CFCVB9XY%2Fref%3Dsr_1_100_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-100-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
"4,6 de 5 estrelas",GUESS,Amazon,Preço não disponível,11,"Jeans 1981 Skinny, GUESS, Feminino",https://www.amazon.com.br/Cal%C3%A7a-Jeans-Skinny-Guess-Feminino/dp/B0B43815B5/ref=sr_1_101?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-101
0,Genérico,Amazon,"124,77",0,Calça Jeans Feminina Plus Size Cintura Alta Empina O Bubmubm Skinny,https://www.amazon.com.br/Feminina-Cintura-Empina-Bubmubm-Skinny/dp/B0CKWJGXT7/ref=sr_1_102?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-102&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
0,Rodeo Farm,Amazon,"179,00",0,Calça Jeans Feminina Bootcut Country Destroyed Médio Rodeo Farm,https://www.amazon.com.br/Feminina-Bootcut-Destroyed-Rodeo-Farm/dp/B0CHZ34QS2/ref=sr_1_103?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-103&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"5,0 de 5 estrelas",Wild Concept,Amazon,"112,20",2,Calça Jeans Skinny Feminina Plus Size Com Elastano Tecido Grosso Empina Bumbum,https://www.amazon.com.br/Feminina-Elastano-numeric-numeric_52-regular/dp/B0CF32QK2K/ref=sr_1_104?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-104&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"5,0 de 5 estrelas",SLENDIPLUS,Amazon,Preço não disponível,2,Calça jeans feminina quente Haren alta reta grossa cintura de pelúcia solta calça jeans feminina para mulheres 2022,https://www.amazon.com.br/feminina-quente-cintura-pel%C3%BAcia-mulheres/dp/B0BP6M9L6N/ref=sr_1_105?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-105
"4,1 de 5 estrelas",Zam Zam Jeans,Amazon,"78,90",34,Calça Jeans Feminina Flare Preta,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminina-Flare-Preta/dp/B096WHBNG4/ref=sr_1_106?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-106
"3,4 de 5 estrelas",XPONNI,Amazon,"332,95",23,"Calça jeans Y2k com estampa animal, estampa de leopardo, calça jeans folgada de perna larga anos 2000 Mcbling Grunge roupas",https://www.amazon.com.br/XPONNI-estampa-leopardo-folgada-Mcbling/dp/B0CWRD6PSW/ref=sr_1_107?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-107&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"3,8 de 5 estrelas",Patria Brasil Jeans,Amazon,"99,90",4,"Calça Jeans Flare Feminina Cintura Alta Elastano Blogueira (BR, Numérico, 38, Regular, Alto)",https://www.amazon.com.br/Jeans-Feminina-Elastano-Blogueira-Num%C3%A9rico/dp/B0CKCSX4WG/ref=sr_1_108?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-108
"4,2 de 5 estrelas",Rammus,Amazon,"380,23",128,Calça jeans flare feminina cruzada cintura alta calça jeans de ioga moderna calça legging flare elástica com bolsos,https://www.amazon.com.br/Rammus-feminina-cruzada-cintura-el%C3%A1stica/dp/B0CN8WNXVM/ref=sr_1_109?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-109&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
"4,6 de 5 estrelas",HNO Jeans,Amazon,"94,99",6,Calça Jeans Feminina HNO Jeans Skinny Preta,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminina-HNO-Skinny/dp/B0BKTQCG5J/ref=sr_1_110?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-110
"4,4 de 5 estrelas",Sawary,Amazon,Preço não disponível,30,Calça Sarja Sawary Hot Pants - 263832,https://www.amazon.com.br/Sawary-Jeans-Pants-Feminino-Preto/dp/B08FTGQYXF/ref=sr_1_111?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-111
0,Patria Brasil Jeans,Amazon,"99,90",0,"Calça Feminina Jeans Rasgada Pala Coração Dupla Empina Bumbum com Elastano (BR, Numérico, 38, Regular, Regular, Azul)",https://www.amazon.com.br/Feminina-Jeans-Rasgada-Elastano-Num%C3%A9rico/dp/B0CV4CWQ71/ref=sr_1_112?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-112
"3,4 de 5 estrelas",Pura Raça,Amazon,"139,80",3,Calça Jeans Country Feminina Flare Tradicional Pura Raça Rodeio Cavalgada Texana,https://www.amazon.com.br/Feminina-Tradicional-Pura-Ra%C3%A7a-Cavalgada/dp/B0CR1R3DF6/ref=sr_1_113?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-113&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"4,1 de 5 estrelas",Wild Concept,Amazon,"98,20",11,Calça Jeans Dins Preta Modeladora Plus Size Cós Alto e Modelador Elegante e Chique.,https://www.amazon.com.br/Modeladora-Modelador-Elegante-Chique-numeric_50/dp/B0BWS7996W/ref=sr_1_114?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-114
"4,7 de 5 estrelas",Sawary,Amazon,"135,99",9,"Jeans Calça Plus Size Feminina,Preta, 46",https://www.amazon.com.br/Sawary-Jeans-Cal%C3%A7a-Feminina-Preta/dp/B09TWXV2PS/ref=sr_1_115?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-115&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"2,9 de 5 estrelas",Sawary,Amazon,"128,90",4,"Jeans Calça Boot Cut Feminina, Preta, 46",https://www.amazon.com.br/Sawary-Jeans-Cal%C3%A7a-Feminina-Preta/dp/B09TWVPR5F/ref=sr_1_116?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-116&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
